filePath|title|words|est_duration
suttas/SN/SN46_5.txt|To A Monk Bhikkhu Sutta|232|2
suttas/SN/SN46_8.txt|Upavāṇa Upavāṇa Sutta|285|2
suttas/SN/SN46_11.txt|Living Beings Pāṇa Sutta|202|1
suttas/SN/SN46_14.txt|Ill Gilāna Sutta|336|2
suttas/SN/SN46_18.txt|Neglected Viraddha Sutta|165|1
suttas/SN/SN46_26.txt|Ending Khaya Sutta|217|1
suttas/SN/SN46_29.txt|One Quality Ekadhamma Sutta|204|1
suttas/SN/SN46_30.txt|To Udāyin Udāyin Sutta|526|4
suttas/SN/SN46_38.txt|Hindrances Nīvaraṇa Sutta|236|2
suttas/SN/SN46_51.txt|Food (For The Factors For Awakening) Āhāra Sutta|1846|12
suttas/SN/SN46_52.txt|An Exposition Pariyāya Sutta|994|7
suttas/SN/SN46_53.txt|Fire Aggi Sutta|1100|7
suttas/SN/SN46_54.txt|Goodwill Mettā Sutta|1730|12
suttas/SN/SN46_56.txt|To Prince Abhaya Abhaya Sutta|721|5
suttas/SN/SN47_4.txt|At Sālā Sālā Sutta|383|3
suttas/SN/SN47_6.txt|The Hawk Sakuṇagghi Sutta|509|3
suttas/SN/SN47_7.txt|The Monkey Makkaṭa Sutta|511|3
suttas/SN/SN47_8.txt|The Cook Sūda Sutta|577|4
suttas/SN/SN47_10.txt|At The Nuns' Residence Bhikkhun'Upassaya Sutta|748|5
suttas/SN/SN47_13.txt|About Cunda (Venerable Sāriputta's Passing Away) Cunda Sutta|690|5
suttas/SN/SN47_16.txt|To Uttijya Uttiya Sutta|329|2
suttas/SN/SN47_19.txt|At Sedaka (The Acrobat) Sedaka Sutta (1)|379|3
suttas/SN/SN47_20.txt|At Sedaka (The Beauty Queen) Sedaka Sutta (2)|280|2
suttas/SN/SN47_25.txt|To A Brahman Brāhmaṇa Sutta|388|3
suttas/SN/SN47_29.txt|To Sirivaḍḍha Sirivaḍḍha Sutta|501|3
suttas/SN/SN47_33.txt|Neglected Viraddha Sutta|175|1
suttas/SN/SN47_35.txt|Mindful Sata Sutta|163|1
suttas/SN/SN47_37.txt|Desire Chanda Sutta|213|1
suttas/SN/SN47_38.txt|Comprehension Pariññā Sutta|202|1
suttas/SN/SN47_40.txt|An Analysis Of The Establishings Of Mindfulness Satipaṭṭhāna-Vibhaṅga Sutta|393|3
suttas/SN/SN47_41.txt|Deathless Amata Sutta|101|1
suttas/SN/SN47_42.txt|Origination Samudaya Sutta|175|1
suttas/SN/SN48_3.txt|The Stream Sota Sutta|90|1
suttas/SN/SN48_4.txt|The Arahant Arahant Sutta|106|1
suttas/SN/SN48_8.txt|To Be Seen Daṭṭhabbaṁ Sutta|157|1
suttas/SN/SN48_10.txt|An Analysis Of The Faculties Indriya-Vibhaṅga Sutta|595|4
suttas/SN/SN48_21.txt|No Becoming Na Bhava Sutta|188|1
suttas/SN/SN48_38.txt|An Analysis (Of The Feeling Faculties) (3) Vibhaṅga Sutta|209|1
suttas/SN/SN48_39.txt|An Analysis (Of The Feeling Faculties) (4) Vibhaṅga Sutta|460|3
suttas/SN/SN48_40.txt|Irregular Order Uppaṭika Sutta|858|6
suttas/SN/SN48_41.txt|Old Age Jarā Sutta|272|2
suttas/SN/SN48_42.txt|Uṇṇābha The Brahman Uṇṇābha Brāhmaṇa Sutta|442|3
suttas/SN/SN48_43.txt|In Sāketa Sāketa Sutta|539|4
suttas/SN/SN48_44.txt|Eastern Gatehouse Pubbakoṭṭhaka Sutta|391|3
suttas/SN/SN48_46.txt|The Eastern Monastery Pubbārāma Sutta|199|1
suttas/SN/SN48_50.txt|Conviction Saddhā Sutta|824|5
suttas/SN/SN48_52.txt|Mallans Malla Sutta|244|2
suttas/SN/SN48_53.txt|The Learner Sekha Sutta|650|4
suttas/SN/SN48_56.txt|Established Patiṭṭhita Sutta|109|1
suttas/SN/SN51_13.txt|Desire Chanda Sutta|301|2
suttas/SN/SN51_14.txt|Moggallāna Moggallāna Sutta|1335|9
suttas/SN/SN51_15.txt|To Uṇṇābha The Brahman Brahmaṇa Sutta|589|4
suttas/SN/SN51_20.txt|An Analysis Of The Bases Of Power Iddhipāda-Vibhaṅga Sutta|1497|10
suttas/SN/SN51_22.txt|The Iron Ball Ayoguḷa Sutta|637|4
suttas/SN/SN52_9.txt|Ambapālī Ambapālī Sutta|254|2
suttas/SN/SN52_10.txt|Illness Gilāyana Sutta|185|1
suttas/SN/SN54_6.txt|To Ariṭṭha (On Mindfulness Of Breathing) Ariṭṭha Sutta|573|4
suttas/SN/SN54_8.txt|The Lamp Dīpa Sutta|1435|10
suttas/SN/SN54_9.txt|At Vesālī Vesālī Sutta|1076|7
suttas/SN/SN54_11.txt|At Icchānaṅgala Icchānaṅgala Sutta|669|4
suttas/SN/SN54_12.txt|With Sakaṁbhiya Sakaṁbhiya Sutta|1140|8
suttas/SN/SN54_13.txt|To Ānanda (On Mindfulness Of Breathing) Ānanda Sutta|1738|12
suttas/SN/SN55_1.txt|The Emperor Rāja Sutta|429|3
suttas/SN/SN55_3.txt|To Dīghāvu Dīghāvu Sutta|863|6
suttas/SN/SN55_5.txt|To Sāriputta Sāriputta Sutta|251|2
suttas/SN/SN55_7.txt|The People Of Bamboo Gate Veḷudvāreyya Sutta|1668|11
suttas/SN/SN55_21.txt|To Mahānāma (1) Mahānāma Sutta|381|3
suttas/SN/SN55_22.txt|To Mahānāma (2) Mahānāma Sutta|474|3
suttas/SN/SN55_23.txt|With Godha Godha Sutta|898|6
suttas/SN/SN55_25.txt|About Sarakāni Sarakāni Sutta|1475|10
suttas/SN/SN55_26.txt|To Anāthapiṇḍika (1) Anāthapiṇḍika Sutta|1005|7
suttas/SN/SN55_27.txt|To Anāthapiṇḍika (2) Anāthapiṇḍika Sutta|847|6
suttas/SN/SN55_30.txt|To The Licchavi Licchavi Sutta|441|3
suttas/SN/SN55_31.txt|Bonanzas (1) Abhisanda Sutta|307|2
suttas/SN/SN55_32.txt|Bonanzas (2) Abhisanda Sutta|175|1
suttas/SN/SN55_33.txt|Bonanzas (3) Abhisanda Sutta|165|1
suttas/SN/SN55_40.txt|To Nandiya Nandiya Sutta|995|7
suttas/SN/SN55_54.txt|Ill Gilāna Sutta|1067|7
suttas/SN/SN56_1.txt|Concentration Samādhi Sutta|125|1
suttas/SN/SN56_2.txt|Seclusion Paṭisallāna Sutta|133|1
suttas/SN/SN56_11.txt|Setting The Wheel Of Dhamma In Motion Dhammacakkappavattana Sutta|955|6
suttas/SN/SN56_20.txt|Real Tatha Sutta|121|1
suttas/SN/SN56_26.txt|Friends Mittā Sutta|179|1
suttas/SN/SN56_27.txt|Real Tatha Sutta|111|1
suttas/SN/SN56_28.txt|The Cosmos Loka Sutta|128|1
suttas/SN/SN56_30.txt|Gavampati Gavampati Sutta|207|1
suttas/SN/SN56_31.txt|Siṁsapā Leaves Siṁsapā Sutta|283|2
suttas/SN/SN56_32.txt|Acacia Khadira Sutta|392|3
suttas/SN/SN56_35.txt|One Hundred Spears Sattisata Sutta|259|2
suttas/SN/SN56_36.txt|Animals Pāṇa Sutta|239|2
suttas/SN/SN56_42.txt|The Drop-Off Papāta Sutta|540|4
suttas/SN/SN56_44.txt|Gabled Kūṭa Sutta|381|3
suttas/SN/SN56_45.txt|The Horsehair Vāla Sutta|425|3
suttas/SN/SN56_46.txt|Darkness Andhakāra Sutta|503|3
suttas/SN/SN56_48.txt|The Hole Chiggaḷa Sutta|262|2
suttas/SN/SN56_102.txt|Dust Paṁsu Suttas|544|4
